match_id,teams,over,commentary,timestamp
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.3
Ashwin","to Phil Salt, 1 run, drifting in with the angle, Salt nudges it through mid-wicket and gets Kohli on strike for the first time",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.2
Ashwin","to Phil Salt, FOUR, lovely shot! Once again the carrom ball, flatter and fraction short, Salt makes room and punches it in front of square, right between extra cover and mid-off. No one bothered to chase that down..",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.1
Ashwin","to Phil Salt, SIX, that's a gift first up from Ashwin. Attempts the carrom ball but drags it short, the line is around leg-stump and it is a free-hit for Salt, he pivots around and pulls it over backward square. Gone all the way..",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.6
Khaleel","Ahmed to Phil Salt, 1 run, 138.1ks back of a length and cramping Salt for room, he swivels and mistimes the pull to square leg",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.5
Khaleel","Ahmed to Phil Salt, FOUR, this is off the middle. Khaleel angles it across and offers readymade width for Salt to free his arms, he goes hard and slices it over backward point, one bounce and over the ropes",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.4
Khaleel","Ahmed to Phil Salt, FOUR, streaky! Both Khaleel and Salt have a smile on their face. Not where Salt intended the ball to go but he's off the mark with a boundary. Fullish delivery at the stumps, Salt swings across the line and the top-edge flies over the slip cordon",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.3
Khaleel","Ahmed to Phil Salt, no run, that's a good short ball. Angles it across the right hander, Salt thought about taking it on but aborted from the pull shot",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.2
Khaleel","Ahmed to Phil Salt, no run, shimmies down and is met by a 140.7ks short of length delivery, misses the pull and is struck on the thigh pad",2025-06-09 07:13:55
115012,CSK vs RCB-8TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.1
Khaleel","Ahmed to Phil Salt, no run, play and miss first ball. Khaleel goes all the way to Salt and has a word. Looked friendly. Back of a length and angled across, Salt has a loose waft away from the body and is beaten on the outside edge",2025-06-09 07:13:55
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.5
Prasidh","to Tim David, FOUR, another mishit and the ball races away. Short and angling in, ends up around leg-stump and David pulls, gets another under-edge and the ball runs away to the vacant fine leg region",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.4
Prasidh","to Tim David, SIX, this time David nails it and sends it sailing into the crowd. The length is short but there's width on offer, David uses that to his advantage and thumps it with a horizontal bat over extra cover. 90-meter six..",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.3
Prasidh","to Tim David, FOUR, streaky! Another short of length delivery, David is cramped but goes for the pull, gets an under-edge and the ball bounces wide of a diving Buttler behind the stumps. RCB will take them any which way..",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.2
Prasidh","to Tim David, 2 runs, in the air and safe. Back of a length delivery and David goes for the big shot down the ground, hits it straight up and three fielders converge, the ball lands between all of them and the duo get back for the second",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.1
Prasidh","to Tim David, no run, short of length and at the body, David is cramped for room and mistimes the pull to mid-wicket. They start to run but then abort so that David can keep the strike",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.6
Siraj","to Tim David, 1 run, another short ball and David pulls it along the ground to deep square leg, retains strike",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.5
Siraj","to Tim David, no run, well-directed short ball, David sways out of the line and lets it pass",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.4
Siraj","to Bhuvneshwar, 1 run, full pitcher on the stumps, Bhuvneshwar drives it down the ground and brings David on strike",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.3
Siraj","to Bhuvneshwar, no run, fullish delivery on off, Bhuvneshwar eases it back down and Siraj makes a good stop",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.3
Siraj","to Bhuvneshwar, wide, strays down leg, Bhuvneshwar misses the glance and it is called a wide",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.1
Siraj","to Tim David, 1 run, missed out there. Full toss around the knee, David swings hard and ekes out an inside edge onto the pad",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.6
Rashid","Khan to Livingstone, SIX, fifty for Livingstone. He has held this RCB innings together. Came in at a tough situation, struggled early on and now is in his elements. Can he take RCB to a par total? He gets to the milestone with another monster hit. He walks across, sits down and pumps the slog sweep into the deep mid-wicket stand. Raises his bat and soaks in the applause from the home crowd..",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.5
Rashid","Khan to Livingstone, SIX, that's huge. Livingstone has come out with a gameplan against Rashid today and is executing it. He once again moves across his stumps, gets under the flighted delivery and smokes it over deep square leg",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.4
Rashid","Khan to Tim David, 1 run, tossed up around off, David defends to point and brings Livingstone on strike",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.3
Rashid","Khan to Livingstone, 1 run, very full delivery at the stumps, Livingstone shuffles across and flicks to deep square leg",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.2
Rashid","Khan to Livingstone, SIX, through Sai Kishore. He misjudged that. Livingstone crouches low and converts it into a low full toss, swipes it towards deep backward square and Sai comes in, tries to take it over his head but the ball goes through them. That was struck hard and flat and Sai needed to stay on the rope",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.1
Rashid","Khan to Livingstone, no run, loud shout for LBW. It is a long one as well but the umpire is unmoved. This looked close. Livingstone misses the sweep and is struck in-line with the stumps. The only thing saving him was the height.. How high was it?",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.6
Sai","Kishore to Tim David, no run, uhhh! Turn for Sai Kishore. Flighted on off, the length is short and hence David hangs back, he looks to defend but the ball spins away and beats the outside edge. Bounces over off-stump..",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.6
Sai","Kishore to Tim David, wide, floated up outside off and spins away, David lets it pass and picks up the wide",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.5
Sai","Kishore to Livingstone, 1 run, fraction short and outside off, Livingstone chops it towards deep extra cover",2025-06-09 07:14:19
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.4
Sai","Kishore to Tim David, 1 run, keeps it on the shortish length, David flat-bats it to long-off",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.3
Sai","Kishore to Tim David, SIX, miscue and the ball lands just over the rope. Short of length and angling in, David rocks back to play the pull and gets it high on the bat, the ball sails towards deep mid-wicket and lands just beyond the rope",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.2
Sai","Kishore to Livingstone, 1 run, played with soft hands in front of backward point and this time David calls for the quick single",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.1
Sai","Kishore to Livingstone, no run, slower and hint of away turn, Livingstone angles it to backward point and David is quick to say ""no""",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.6
Rashid","Khan to Tim David, no run, wrong 'un around off, David gets behind the line and defends it back",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.5
Rashid","Khan to Tim David, FOUR, Rashid is leaking runs here.. Short and width on offer, David slashes hard and the outside edge flies away wide of slip",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.4
Rashid","Khan to Livingstone, 1 run, googly on the hips, Livingstone tucks it backward of square leg",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.3
Rashid","Khan to Livingstone, 2 runs, brilliant effort from Siraj. He came in for the catch but managed to stop the boundary, tossed up around off, Livingstone slog sweeps towards deep mid-wicket and Siraj charges in, the ball lands in front of him and he sticks his right hand out to make the stop, saved a couple",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.2
Rashid","Khan to Livingstone, SIX, just over Siraj. Fraction short and Livingstone is quick to pounce, he rocks back and nails the pull towards deep mid-wicket, clears a leaping Siraj and lands on the ad boards",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.1
Rashid","Khan to Tim David, 1 run, short of length around off, David stands tall and punches it towards sweeper cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.6
Sai","Kishore to Livingstone, no run, slower and hint of turn, Livingstone opens the bat face and angles it to backward point",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.5
Sai","Kishore to Livingstone, no run, tossed up close to off, Livingstone presses forward and blocks to the off-side",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.4
Sai","Kishore to Tim David, 1 run, flighted outside off, David eases it to sweeper cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.3
Sai","Kishore to Tim David, no run, slower and around off, David stays back and defends towards backward point",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.1
Sai","Kishore to Livingstone, 1 run, slightly short outside off, turning away from over the wicket, Livingstone cuts it to deep point",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.6
Rashid","Khan to Krunal Pandya, FOUR, very full outside leg, Krunal sweeps it fine and gets it to the boundary. Another expensive over from Rashid",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.5
Rashid","Khan to Livingstone, 1 run, googly on middle, back of a length, Livingstone pulls it to deep backward square",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.4
Rashid","Khan to Krunal Pandya, 1 run, wrong 'un on off-stump, Krunal waits and knocks it to long-on",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.3
Rashid","Khan to Livingstone, 1 run, very full delivery at the stumps, Livingstone clips it wide of deep mid-wicket and settles with a single",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.2
Rashid","Khan to Livingstone, no run, stumping missed? Yes. Buttler is having a shocker behind the stumps. Flighted outside off, Livingstone moves across and plays all round this, the ball dips and sneaks under his bat, the back leg is dragged out of the crease but Buttler does not collect the ball cleanly, allowing Livingstone to get back in",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.1
Rashid","Khan to Livingstone, 2 runs, Livingstone has been shuffling across the stumps to Rashid who now tries a very full ball on leg stump. Livingstone still manages to make contact with the sweep and hits it behind square. Sai Kishore does well to cut it off in the deep",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.6
Sai","Kishore to Krunal Pandya, no run, flat length ball outside off, punched gently to short cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.5
Sai","Kishore to Krunal Pandya, no run, good length ball around off, hint of turn, Krunal defends",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.3
Sai","Kishore to Livingstone 1 run, darted in on middle and leg, back of a length, Livingstone tries going for the pull but it doesn't bounce as much as he expects. Gets an under-edge onto pad",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.2
Sai","Kishore to Jitesh Sharma, 1 run, fired in full on leg, Jitesh sweeps it in the air and it goes on the bounce to deep backward square",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.1
Sai","Kishore to Livingstone, 1 run, Livingstone premeditates the sweep and Sai Kishore probably sees him going for it. He slows it up and bowls it very wide of off. Livingstone somehow drags it gently through square leg",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.6
Rashid","Khan to Jitesh Sharma, FOUR, first Livingstone, now Jitesh! The intent is clear, they're not going to allow Rashid to settle. Good length on off, Jitesh shuffles across, gets low and sweeps it over short fine",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.5
Rashid","Khan to Livingstone, 1 run, he's moving across his stumps again and this time flicks it off the pads to deep mid-wicket",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.4
Rashid","Khan to Livingstone, no run, flighted close to off, Livingstone shuffles across and blocks towards point",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.3
Rashid","Khan to Livingstone, SIX, this was what he was trying to do first ball. Once again Livingstone moves across, almost picks this off the stump line, crouches low and heaves it over deep square leg",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.2
Rashid","Khan to Livingstone, no run, tossed up around off, Livingstone prods forward and defends to the off-side",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.1
Rashid","Khan to Livingstone, no run, GT have lost both reviews. This looked dicey from the offset. Livingstone shuffled across to play the sweep, missed the googly and is struck on the back leg. The impact was umpire's call and the Chinnaswamy bounce was taking it over the stumps",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.6
Sai","Kishore to Jitesh Sharma, FOUR, Jitesh rubs salt into the wounds as he smashes the next ball for four! Overpitched around off, Jitesh backs away and drills it over extra cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.5
Sai","Kishore to Livingstone, 1 run, dropped by Tewatia! Oh this was in the air for an eternity! Livingstone dances down, doesn't get anywhere near the pitch of it but still tries going through with the lofted shot. His bottom hand comes off as he's through the shot way too early. It goes a mile in the air and Tewatia has to wait a long time at the long-on boundary as he settles under it. Should've been taken!",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.4
Sai","Kishore to Livingstone, no run, good length ball on off, 88.7kph, Livingstone defends from the crease",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.3
Sai","Kishore to Livingstone, no run, once again the batter misjudges the length, Livingstone goes for the pull and ekes out an inside edge onto the pad",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.2
Sai","Kishore to Jitesh Sharma, 1 run, mistimed and safe. Sliding in from short of length and Jitesh is cramped for room, he still pulls and gets it high on the bat, the ball lands well short of the deep mid-wicket fielder",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.1
Sai","Kishore to Livingstone, 1 run, starts off with a half-tracker but Livingstone misses out as he cuts it straight to the sweeper",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.6
Prasidh","to Jitesh Sharma, no run, dug in short just outside off, Jitesh makes room and slashes hard but he's beaten by the extra bounce",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.5
Prasidh","to Livingstone, 1 run, full outside off, driven to sweeper cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.4
Prasidh","to Jitesh Sharma, 1 run, short of length delivery just outside off, dabbed down to third man",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.3
Prasidh","to Livingstone, 1 run, direct hit and Livingstone was gone! Short of length just outside off, he taps it to cover and takes off for a risky run. The fielder misses!",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.2
Prasidh","to Livingstone, FOUR, top-edge and four! Short of length delivery around off, lifts sharply off the pitch and Livingstone fails to get out of the way in time. He was initially shaping to pull, then tried to withdraw but couldn't get his bat down in time. It takes the top-edge and sails over Buttler while Livingstone falls on his back",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.1
Prasidh","to Livingstone, no run, short of length delivery around off and middle, Livingstone tucks it to midwicket",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.6
Ishant","to Jitesh Sharma, FOUR, another cracking shot from Jitesh! Short and wide outside off, he pounces on it and cuts it through backward point once more. Good little counterattack from him so far",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.5
Ishant","to Jitesh Sharma, no run, good length outside off, Jitesh presses forward and punches it on the up to short extra cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.4
Ishant","to Jitesh Sharma, FOUR, short of length outside off, plenty of width and Jitesh cuts it away through backward point. He's got the crowd going again",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.3
Ishant","to Jitesh Sharma, 2 runs, again goes for the big shot but drags this off the inside half through midwicket! Fuller than a good length outside off, Jitesh looks to slog but doesn't get hold of it. Still gets a couple of runs",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.2
Ishant","to Jitesh Sharma, SIX, wow he's smashed this down the ground! Full delivery at the stumps, he swings through the line and clears the long-on boundary comfortably",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.1
Ishant","to Livingstone, 1 run, the bat has flown out of his hands upon impact! Back of a length outside off, Livingstone punches it down to third man before losing his bat",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"7.6
Prasidh","to Jitesh Sharma, no run, short of length delivery around off, cuts in off the seam and Jitesh somehow manages to fend it off in front of point. He looks for a single but is sent back",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"7.5
Prasidh","to Jitesh Sharma, no run, full delivery just outside off, driven to short extra cover",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"7.4
Prasidh","to Jitesh Sharma, no run, short of length delivery just outside off, steered to backward point",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"7.3
Prasidh","to Jitesh Sharma, no run, again he tries a premeditated scoop but Prasidh follows him outside off and manages to hit the pad",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"7.2
Prasidh","to Jitesh Sharma, no run, back of a length delivery just outside off, Jitesh pokes at it but is beaten",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"7.1
Prasidh","to Livingstone, 1 run, back of a length outside off, Livingstone walks down the pitch, jumps across and clips it through midwicket",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.6
Ishant","to Jitesh Sharma, 2 runs, short of length outside off, Jitesh allows the ball to come to him and punches it late past backward point. He gets back for two as third man cuts it off",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.5
Ishant","to Jitesh Sharma, FOUR, nicely played! Dug in short at the body, he swivels across, keeps his eyes on it and pulls it to the fine leg boundary",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.4
Ishant","to Jitesh Sharma, no run, back of a length delivery just outside off, punched to backward point",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.3
Ishant","to Jitesh Sharma, no run, well, well! Premeditated stuff from Jitesh first ball! He walks well across the stumps with square leg in the ring. sees the ball is very wide of off and decides to leave",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.1
Ishant","to Rajat Patidar, FOUR, Patidar welcomes Ishant with a blistering drive through extra cover! Fuller than a good length around off, he goes hard and smashes it through the gap",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.6
Prasidh","to Rajat Patidar, 1 run, Patidar is late on the pull and miscues it in the air! Short of length on leg, zips off the pitch and hits the splice of the bat before going in the air. Lands well short of deep backward square",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.5
Prasidh","to Rajat Patidar, no run, back of a length delivery just outside off, Patidar looks to work it through the on-side but is beaten on the outside edge",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.4
Prasidh","to Rajat Patidar, no run, hard length ball outside off, Patidar looks to slog but it kicks up off the pitch and beats the edge",2025-06-09 07:14:20
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.3
Prasidh","to Livingstone, leg byes, 1 run, back of a length delivery on leg, strikes Livingstone on the thigh pad",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.2
Prasidh","to Livingstone, no run, beaten! Back of a length around off, Livingstone looks to defend from the crease but it nips away and opens him up",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.1
Prasidh","to Rajat Patidar, 1 run, leading edge could've gone anywhere! Back of a length on middle, straightens a touch as Patidar looks to clip it through the on-side and pops up off the edge. If backward point was in the ring, it would've been straight to him. GT have that man on the boundary",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.6
Siraj","to Livingstone, no run, yorker around off, Livingstone squeezes it out",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.5
Siraj","to Livingstone, no run, GT review for LBW! Back of a length, jags in a long way from outside off to trap Livingstone in the crease in defence. It's too high though and easily going over the stumps",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.3
Siraj","to Phil Salt, SIX, out of the stadium! That's gigantic from Salt as he meets fire with fire! Despite the early trouble caused by Siraj with his pace and aggression, Salt doesn't back down as he gives the charge, gets a short of length delivery and smokes it over midwicket. Clears the roof!",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.2
Siraj","to Rajat Patidar, 1 run, back of a length delivery, Patidar bunts it to mid-on for a single",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.1
Siraj","to Phil Salt, 1 run, direct hit and Salt was gone! Back of a length around off, he looks to pull but gets an under-edge onto the pad. He didn't know where the ball had gone and was searching for it. Meanwhile, Patidar was already off for the single. Siraj had the chance to send Salt packing with a direct hit at the bowler's end but couldn't get it on target",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.6
Arshad","Khan to Phil Salt, 1 run, full toss swinging into the pads, Salt looks to swing across the line but mistimes it to deep backward square",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.5
Arshad","Khan to Phil Salt, FOUR, a bit of width and Salt pounces on it! Back of a length across off, going away with the angle and Salt slaps it away through the covers",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.4
Arshad","Khan to Rajat Patidar, 1 run, fuller than a good length on middle, hint of movement back in, Patidar works it wide of mid-on",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.3
Arshad","Khan to Rajat Patidar, no run, back of a length around off, dabbed from the crease in front of point",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.2
Arshad","Khan to Rajat Patidar, FOUR, hoicked over midwicket as Patidar signals his intent early! Good length around off, he goes across the line and swipes it over the infield",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.2
Arshad","Khan to Rajat Patidar, wide, full delivery swinging down leg, Patidar looks to flick it away but misses",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.1
Arshad","Khan to Phil Salt, leg byes, 1 run, back of a length delivery down leg, Salt looks to clip it away but is hit on the thigh pad",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.6
Siraj","to Phil Salt, 1 run, back of a length on off, cutting in a touch, Salt mistimes the back foot punch to mid-on and scampers through for a single",2025-06-09 07:14:21
115048,RCB vs GT-14TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.5
Siraj","to Phil Salt, no run, hard length ball around off, Salt punches it to extra cover",2025-06-09 07:14:21
